name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
Alrian,American Restaurant,"Riyadh (Salh), الرياض, المملكة العربية السعودية",24.701723,46.770277,moderate,0.0,1,1,7.536018122325698,
شركة العسل البري,Thai Restaurant,المملكة العربية السعودية,24.70411859888243,46.7709173214916,moderate,0.0,2,0,7.536018122325698,
Occasioni,Dessert Shop,"الرياض 14213, المملكة العربية السعودية",24.70633,46.770049,cheap,0.0,0,0,7.536018122325698,
Coffee Face (وجه القهوة),Café,"حي الريان, الرياض, المملكة العربية السعودية",24.70619684994408,46.76918808931113,cheap,0.0,4,1,7.536018122325698,
El Cafe,Café,"الرياض 14211, المملكة العربية السعودية",24.70829800000001,46.769115,cheap,0.0,0,0,7.536018122325698,
Coffe face,Café,"الرياض, المملكة العربية السعودية",24.706074769235894,46.76925895831277,cheap,1.0,0,0,7.536018122325698,
The Sweet Room,Dessert Shop,المملكة العربية السعودية,24.70311810883164,46.77078975314975,cheap,2.0,2,0,7.536018122325698,
مخابز الراشد,Bakery,"بجانب بندة بين مخرج ١٤ و ١٣, المملكة العربية السعودية",24.703135,46.770655,cheap,1.0,0,1,7.536018122325698,
الفوال الذي كويس,Afghan Restaurant,المملكة العربية السعودية,24.70679313327173,46.77077557890954,moderate,1.0,3,1,7.536018122325698,
حمص ابو فهمي,Falafel Restaurant,المملكة العربية السعودية,24.69882765046429,46.769726696230975,cheap,0.0,0,0,7.536018122325698,
CoCo Boutique,Coffee Shop,"3289 PrinPrince Majed Bin Abdulaziz Rd, Riyadh 14213 (Unaiza Street), الرياض 14213, المملكة العربية السعودية",24.708352870151582,46.77424907684326,cheap,367.0,1673,95,8.9,441.0
Mekyal Cafe - Specialty Cafe (مكيال كافيه - القهوة المختصة),"Coffee Shop, Café","Unayzah St., الرياض, المملكة العربية السعودية",24.70838071721305,46.77390422678962,cheap,467.0,1721,188,7.6,670.0
Gelatick (جيلاتك),Ice Cream Shop,"Unaizah St, الرياض 14213, المملكة العربية السعودية",24.70824525925032,46.77398335933886,cheap,87.0,250,25,8.6,107.0
brand coffee براند كوفي,Coffee Shop,"Unayza St., الرياض 14213, المملكة العربية السعودية",24.703824416014967,46.77727211050072,cheap,36.0,99,9,7.4,50.0
Farmers (فارمرز),Fast Food Restaurant,"الرياض 14213, المملكة العربية السعودية",24.708138327791964,46.77406770443758,cheap,70.0,94,27,8.0,94.0
jambrichy جمبريتشي,Seafood Restaurant,"Unaiza Street (Prince Majed Bin Abdulaziz Street), الرياض 14213, المملكة العربية السعودية",24.708017,46.774185,expensive,9.0,35,3,6.6,14.0
Roma Café (روما كافيه),Coffee Shop,المملكة العربية السعودية,24.70357087907143,46.77723143107994,cheap,42.0,36,18,7.3,62.0
Glacage (جلاساج),Dessert Shop,المملكة العربية السعودية,24.70795512280116,46.77415080055053,cheap,38.0,30,9,8.5,45.0
فروزن Frozen,Frozen Yogurt Shop,"الرياض 14213, المملكة العربية السعودية",24.707984,46.773841,cheap,6.0,16,0,7.536018122325698,
Address Cafe (عنوان القهوة),Coffee Shop,"طريق أحمد بن حنبل (شارع الشيخ عبد الرحمن بن سعدي), الرياض, المملكة العربية السعودية",24.704797891251022,46.78172281763501,cheap,419.0,742,63,9.1,488.0
Subway (صب واي),Sandwich Place,"4230 Al-Imam Ahmad Bin Hanbal St, Ar Rayyan (Ibn Bad), الرياض, المملكة العربية السعودية",24.705893392752728,46.78394872625664,cheap,269.0,215,21,8.8,329.0
مخبز 500,Pie Shop,"أحمد بن حنبل, الرياض, المملكة العربية السعودية",24.7038925506268,46.78104488545672,Cheap,105.0,63,66,8.4,137.0
بلاك بيرد,Café,"الرياض 14212, المملكة العربية السعودية",24.705138,46.782532,cheap,2.0,20,0,7.536018122325698,
Forniah Bakery (فرنية للمعجنات),Dessert Shop,"شارع الإمام أحمد بن حَنْبَل, الرياض, المملكة العربية السعودية",24.70387830378814,46.78064298380352,cheap,71.0,49,39,8.6,91.0
Chess Pizza (تشس بيتزا),Pizza Place,"Al-Imam Ahmad Bin Hanbal Street (Ibn Baad Street), الرياض 14212, المملكة العربية السعودية",24.705396,46.782866,cheap,4.0,3,5,6.0,10.0
فطيرة الفلافل,Fast Food Restaurant,"الرياض 14213, المملكة العربية السعودية",24.704425,46.781685,cheap,0.0,0,0,7.536018122325698,
Broccoli Pizza & Pasta (بروكلي بيتزا وباستا),"Pizza Place, Italian Restaurant","Emam Ahmed Bin Hanbal St (Ibn Bad), الرياض, المملكة العربية السعودية",24.70585132454576,46.78390658671336,cheap,27.0,78,13,6.1,41.0
مقلوبة الدهنا,Middle Eastern Restaurant,"الرياض 14214, المملكة العربية السعودية",24.70606253998797,46.78457800752639,moderate,25.0,31,5,7.6,34.0
TSC The Sandwich Co. (ذا ساندويتش كومباني),Burger Joint,"Emam Ahmed Bin Hanbal St., الرياض, المملكة العربية السعودية",24.707246212392807,46.78597177378782,moderate,382.0,249,100,8.1,512.0
Lauda (لاودا),"Sandwich Place, Salad Place, Soup Place","Emam Ahmed Bin Hanbal St, الرياض, المملكة العربية السعودية",24.70774393896516,46.78679591798113,cheap,344.0,93,149,9.0,431.0
Domino's Pizza,Pizza Place,"4484 Al Imam Ahmad Bin Hanbal St, Ar Rayyan, الرياض 14212, المملكة العربية السعودية",24.707724,46.786531,cheap,75.0,23,17,8.4,96.0
شاورميز,Doner Restaurant,"الرياض 14212, المملكة العربية السعودية",24.707315,46.786089,Cheap,17.0,30,4,7.3,25.0
ورق الغار,Turkish Restaurant,"الرياض, المملكة العربية السعودية",24.70779887176314,46.78690041047433,moderate,33.0,22,14,7.3,45.0
مسخن ورق عنب,Middle Eastern Restaurant,"Riyadh, الرياض 14212, المملكة العربية السعودية",24.706431,46.784687,moderate,4.0,3,4,7.536018122325698,
حمص ابو زكي,Mediterranean Restaurant,"الرياض, المملكة العربية السعودية",24.70650303188341,46.78501828747424,moderate,15.0,10,4,5.8,29.0
Ice Cream Rolls (ايسكريم رولز),Ice Cream Shop,"Al-Imam Ahmad Bin Hanbal (Abdullah ibn Abbas), الرياض, المملكة العربية السعودية",24.706240996828203,46.78478215050986,cheap,19.0,15,2,7.9,23.0
Konafa Station (كنافة ستيشن),Dessert Shop,"شارع الامام أحمد بن حنبل (الريان), الرياض, المملكة العربية السعودية",24.7075121576413,46.78642800037812,cheap,15.0,16,9,7.8,19.0
Alforn Alrifi (الفرن الريفي),Middle Eastern Restaurant,"شارع احمد بن حنبل (احمد بن حنبل), الرياض, المملكة العربية السعودية",24.70773261957425,46.786698383357496,moderate,114.0,46,39,7.6,149.0
Passiony,"Juice Bar, Café, Dessert Shop","الرياض 14212, المملكة العربية السعودية",24.708584,46.788043,cheap,2.0,7,2,7.536018122325698,
Subway 🎶,"Sandwich Place, Fast Food Restaurant","الرياض, المملكة العربية السعودية",24.70434581759268,46.79205561476565,cheap,0.0,0,0,7.6,1.0
I  Love Burgers,Burger Joint,"الرياض 14212, المملكة العربية السعودية",24.707994,46.78708,cheap,2.0,6,0,7.536018122325698,
Shawarmeez,Doner Restaurant,"الرياض 14212, المملكة العربية السعودية",24.707408,46.786179,Cheap,3.0,3,2,7.536018122325698,
مخبز السلام,Bakery,"الرياض, المملكة العربية السعودية",24.705759,46.785042,cheap,3.0,0,0,7.536018122325698,
Lak Lak Restaurant,Restaurant,"الرياض 14212, المملكة العربية السعودية",24.707907,46.787038,moderate,0.0,1,0,7.536018122325698,
Burger Map (برجر ماب),"Food Truck, Burger Joint","4586 Al-Imam Ahmad Bin Hanbal St, الرياض 14214, المملكة العربية السعودية",24.70749244209351,46.7870833231912,cheap,4.0,1,1,7.536018122325698,
Cake Me,Cupcake Shop,المملكة العربية السعودية,24.7072744999468,46.79076995613465,moderate,0.0,2,3,7.536018122325698,
الدجاج المميز,Mexican Restaurant,المملكة العربية السعودية,24.707758,46.786882,cheap,0.0,0,0,7.536018122325698,
Pizza Hut,Pizza Place,"Ahmad ben hanbal, الرياض, المملكة العربية السعودية",24.70741871246808,46.78620896913215,cheap,6.0,2,1,7.1,6.0
Bubbles,American Restaurant,المملكة العربية السعودية,24.700607,46.78442,moderate,0.0,0,0,7.536018122325698,
Pizza Inn,Pizza Place,"Ahmad Bin Hanbel, الرياض, المملكة العربية السعودية",24.707810421856674,46.78690372490052,cheap,0.0,1,0,7.536018122325698,
Falafoul (فلافول),Middle Eastern Restaurant,"الرياض ، طريق عمر بن عبدالعزيز, المملكة العربية السعودية",24.704443216323853,46.78607225418091,moderate,1.0,1,0,7.536018122325698,
Chicken Plus (الدجاج المميز),Fried Chicken Joint,"Ahmed ben Hanbal Street - Al Rawabi, الرياض, المملكة العربية السعودية",24.70457419,46.78291009,cheap,0.0,0,0,7.536018122325698,
Chimney Roll (تشمني رول),Coffee Shop,"الرياض, المملكة العربية السعودية",24.706531,46.784606,cheap,2.0,7,2,7.536018122325698,
Sambosat Al Dar (سمبوسة الدار),Bakery,"شارع الإمام احمد بن حنبل, الرياض 14212, المملكة العربية السعودية",24.706202,46.784204,cheap,4.0,4,2,7.536018122325698,
Burger King (برجر كنج),Fast Food Restaurant,"الروابي (شارع الإمام الشافعي), الرياض, المملكة العربية السعودية",24.70676662568575,46.79908413564469,cheap,64.0,15,6,6.3,116.0
Rasam Coffee (قهوة رسم),Coffee Shop,"الإمام الشافعي, الرياض 14214, المملكة العربية السعودية",24.70559465326404,46.79983170397188,cheap,89.0,553,37,8.4,115.0
Furn AlDayaa (فرن الضيعة),Middle Eastern Restaurant,"شارع الإمام الشافعي, الرياض, المملكة العربية السعودية",24.705182,46.799974,moderate,60.0,43,17,7.5,81.0
بوفيه تسالي,Cafeteria,المملكة العربية السعودية,24.704518,46.80127,Cheap,3.0,4,1,7.536018122325698,
حلا لوزان ( شونيز سابقًا ),Dessert Shop,المملكة العربية السعودية,24.70600932767812,46.80074885276157,cheap,0.0,0,0,7.536018122325698,
Squisit (سكويزيترو),Italian Restaurant,"King Fahad Street, الرياض, المملكة العربية السعودية",24.706169388033995,46.80037064911268,moderate,1.0,0,1,7.536018122325698,
فرن الضيعة,Bakery,"الإمام الشافعي, الرياض, المملكة العربية السعودية",24.705303,46.799788,cheap,2.0,0,1,7.536018122325698,
Maestro Pizza (مايسترو بيتزا),Pizza Place,"Al Imam Ash Shafii Street (Al Wedi Street), الرياض, المملكة العربية السعودية",24.704971,46.800078000000006,cheap,5.0,4,1,7.2,7.0
GOLDEN BEAN Cafe,Coffee Shop,"Ar Rawabi (Al Imam Ash Shafii), الرياض, المملكة العربية السعودية",24.705050502128174,46.79951970129567,cheap,2.0,0,0,7.536018122325698,
Coffee sweet (حلا قهوة),Cupcake Shop,المملكة العربية السعودية,24.70565867106937,46.79975783224823,moderate,21.0,18,7,7.6,26.0
مطاعم الشراع,Middle Eastern Restaurant,المملكة العربية السعودية,24.70474219392001,46.80082449383247,moderate,0.0,1,0,7.536018122325698,
Burger King - Al Salaam,Burger Joint,"Al Imam Al Shafi Rd, Next to Al Rajhi Markets, Al Rawabi, الرياض 14214, المملكة العربية السعودية",24.706514,46.798813,cheap,0.0,0,0,7.536018122325698,
Masters Coffee,Coffee Shop,"Al Imam Ash Shafii, Ar Rawabi, Riyadh 14214, الرياض, المملكة العربية السعودية",24.70497300000001,46.800206,cheap,3.0,1,1,5.4,8.0
ماسترز كوفي,Café,"شارع الأمام الشافعي, الرياض, المملكة العربية السعودية",24.70472,46.800517,cheap,1.0,2,2,7.536018122325698,
Coffee Day,Coffee Shop,"مستشفى الأمير محمد بن عبدالعزيز (أحمد بن حنبل), الرياض 14214, المملكة العربية السعودية",24.708080840405483,46.79377702439803,cheap,10.0,10,2,7.9,10.0
قهوت ست الكل,Café,المملكة العربية السعودية,24.706087,46.800497,cheap,0.0,0,0,7.536018122325698,
فلافل ركن عدنان,Falafel Restaurant,"الرياض, المملكة العربية السعودية",24.704623081643337,46.8070605110801,cheap,140.0,21,18,8.4,170.0
Aldouk Broasted (بروستد الدوك),"Fried Chicken Joint, Fast Food Restaurant","حي السلام شارع الزبير بن العوام بعد تقاطع الشافعي مقابل سنابل السلام (الشافعي), الرياض, المملكة العربية السعودية",24.70406430040179,46.80689021945,cheap,37.0,12,21,8.4,44.0
Sanabel Al Salam (سنابل السلام),Dessert Shop,"الرياض, المملكة العربية السعودية",24.70439153815543,46.80672957578631,cheap,10.0,5,3,7.1,15.0
Hot Pizza (البيتزا الساخنة),Pizza Place,"Az Zubair Ibn Al Awam (Saad Ibn Ubadah), الرياض, المملكة العربية السعودية",24.704769,46.807375,cheap,15.0,17,11,8.2,18.0
فوال الحرمين,Breakfast Spot,"الرياض, المملكة العربية السعودية",24.704889,46.80734,cheap,0.0,2,0,7.536018122325698,
شركة مطاعم أريانا,Breakfast Spot,"الرياض 14224, المملكة العربية السعودية",24.704699,46.80722100000001,cheap,0.0,1,0,7.536018122325698,
تميس وفول نواف,Afghan Restaurant,"hy alsalam (Zubir bn awam), الرياض, المملكة العربية السعودية",24.70559893227744,46.80629931823264,moderate,0.0,1,0,7.536018122325698,
Baskin Robins,Ice Cream Shop,"الرياض, المملكة العربية السعودية",24.70655649262526,46.81073445712397,cheap,7.0,2,0,8.1,8.0
عصيرات روق المنجا,Juice Bar,المملكة العربية السعودية,24.705192324770927,46.80811262039778,cheap,37.0,6,4,8.1,45.0
فوال الاكلات الشعبية,Bakery,"الرياض, المملكة العربية السعودية",24.706478,46.810755,cheap,4.0,9,0,7.536018122325698,
ركن الوليمة,Middle Eastern Restaurant,"7370 ابن ماجة، السلام (شارع الزبير بن العوام), الرياض 14226, المملكة العربية السعودية",24.705645,46.809246,moderate,5.0,6,1,7.4,9.0
ملكة السكر للحلويات,Dessert Shop,"حي السلام (شارع الزبير بن العوام), الرياض, المملكة العربية السعودية",24.70455778479949,46.80750972248842,cheap,4.0,6,1,7.536018122325698,
البرجر المشوي,Burger Joint,"الرياض, المملكة العربية السعودية",24.70646083142936,46.810351449972295,cheap,2.0,2,1,7.536018122325698,
مشويات وفطائر ياسمين دمشق,Turkish Restaurant,المملكة العربية السعودية,24.70487403869629,46.8073616027832,moderate,1.0,3,0,7.536018122325698,
تميس خالد,Bakery,"الرياض 14224, المملكة العربية السعودية",24.704868,46.807407,cheap,0.0,0,0,7.536018122325698,
SMOKER BURGER (برجر مدخن),Burger Joint,"الرياض 14224, المملكة العربية السعودية",24.70497,46.807611,cheap,0.0,4,0,7.536018122325698,
Half Million,Coffee Shop,"الرياض 14226, المملكة العربية السعودية",24.706965,46.811598,cheap,2.0,41,2,7.536018122325698,
لقيمات منال,Pastry Shop,"الرياض, المملكة العربية السعودية",24.707561,46.81245,Cheap,4.0,4,0,7.536018122325698,
مطعم طربوشي,Pizza Place,المملكة العربية السعودية,24.704001,46.806877,cheap,1.0,1,0,7.536018122325698,
Lugaimat Manal,Snack Place,"الرياض 14226, المملكة العربية السعودية",24.707392,46.81236,cheap,0.0,0,0,7.536018122325698,
البروستد المميز,"Asian Restaurant, Fried Chicken Joint",المملكة العربية السعودية,24.70562919634435,46.80884782043896,moderate,4.0,1,2,7.536018122325698,
فوال الحرمين,Breakfast Spot,"الرياض, المملكة العربية السعودية",24.706590608809,46.810640614686896,cheap,13.0,1,0,7.1,16.0
Caffeine Café Turki Alawwal,Food Truck,"الرياض, المملكة العربية السعودية",24.706743997772964,46.81499028817893,cheap,2.0,0,0,7.536018122325698,
كشري النيل,Restaurant,"Alzubair Bin Alawam St, الرياض, المملكة العربية السعودية",24.704586354708237,46.81512269758103,moderate,3.0,3,0,7.536018122325698,
Cup Fresh,Juice Bar,"الرياض 14224, المملكة العربية السعودية",24.704744,46.807309,cheap,0.0,0,0,7.536018122325698,
فﻻفل الرواد,Falafel Restaurant,المملكة العربية السعودية,24.707782745361328,46.81230926513672,cheap,0.0,1,0,7.536018122325698,
حلا الدكان,Arepa Restaurant,المملكة العربية السعودية,24.704798,46.807232,cheap,0.0,8,0,7.536018122325698,
مخبز التميس المشهور,Bakery,"الرياض 14224, المملكة العربية السعودية",24.704836,46.8075,cheap,0.0,4,0,7.536018122325698,
كشري العمدة Alomdah,Falafel Restaurant,"شارع الزبير بن عوام, الرياض, المملكة العربية السعودية",24.70527,46.808326,cheap,2.0,2,2,7.536018122325698,
محل مطبق,Falafel Restaurant,"الرياض, المملكة العربية السعودية",24.704839,46.807363,cheap,0.0,3,1,7.536018122325698,
الكنافة الساخنة,Dessert Shop,"الرياض 14224, المملكة العربية السعودية",24.703507,46.80525,cheap,0.0,2,0,7.536018122325698,
بيت الفطيرة الدمشقية,Bakery,"الرياض, المملكة العربية السعودية",24.70634512097413,46.81372295865765,cheap,4.0,0,0,7.536018122325698,
بوفية المقبرة,Fast Food Restaurant,"الرياض, المملكة العربية السعودية",24.707055,46.822457,cheap,1.0,1,0,7.536018122325698,
البيت الرومنسي,Diner,المملكة العربية السعودية,24.705907972942672,46.82045246501875,cheap,0.0,0,0,7.536018122325698,
عالية بلازا,Afghan Restaurant,"الرياض 14227, المملكة العربية السعودية",24.707698,46.817384,moderate,0.0,0,0,7.536018122325698,
Pizza | Fourn Alshyookh,Pizza Place,المملكة العربية السعودية,24.706608980499944,46.81828644003828,cheap,1.0,0,0,7.536018122325698,
ستاربكس,Coffee Shop,"الرياض (خريص), الرياض 14235, المملكة العربية السعودية",24.707105,46.832706,cheap,5.0,17,0,7.536018122325698,
McDonalds,"Fast Food Restaurant, American Restaurant","الرياض 14235, المملكة العربية السعودية",24.70472,46.83344500000001,cheap,1.0,1,1,7.2,1.0
Kwality,Ice Cream Shop,"Riyadh, الرياض, المملكة العربية السعودية",24.70424201001672,46.83457647419756,cheap,4.0,1,1,7.536018122325698,
Flafelcom (فلافل كم),Falafel Restaurant,"الرياض, المملكة العربية السعودية",24.70605865431105,46.829997326266,cheap,2.0,8,1,7.536018122325698,
BX Broasted Express (بروستد اكسبرس),Fried Chicken Joint,"Sulayi (Saad Bin Abdulrahman Al Awal St), الرياض 11566, المملكة العربية السعودية",24.70429335274656,46.83484554290772,cheap,22.0,12,47,7.536018122325698,
Kudu,Fast Food Restaurant,"Sa'ad Bin Aby Waq'qas (Sa'ad Bin Abdulrahman Alawal), الرياض, المملكة العربية السعودية",24.706008799127,46.835797019787705,cheap,8.0,1,1,5.8,17.0
فلافل كم وعالخفيف كلهم جنب بعض,Falafel Restaurant,المملكة العربية السعودية,24.706244614896693,46.83628903101785,cheap,0.0,1,0,7.536018122325698,
Alkhafeef (عالخفيف),"Bakery, Breakfast Spot","Alnassem (Prince Saad Bin Abdulrahman Al Awal Rd), الرياض, المملكة العربية السعودية",24.70600620905236,46.83599249784446,cheap,27.0,8,0,6.1,44.0
Falafelcom (فلافلكم),Falafel Restaurant,"النسيم (طريق سعد بن عبدالرحمن الاول), الرياض, المملكة العربية السعودية",24.706034494599447,46.83618968220949,cheap,1.0,0,1,7.536018122325698,
FalafelCom فلافلكم,Falafel Restaurant,"النسيم الغربي (طريق سعد بن عبدالرحمن الاول (الميه سابقا)), الرياض 45213, المملكة العربية السعودية",24.70565,46.835697,cheap,1.0,6,6,7.536018122325698,
علخفيف,Breakfast Spot,"الرياض, المملكة العربية السعودية",24.706018,46.836032,cheap,0.0,1,1,7.536018122325698,
ارابيكا,Coffee Shop,"الرياض, المملكة العربية السعودية",24.706092656206856,46.8369750162277,cheap,2.0,4,0,7.536018122325698,
فوال الطائف,Breakfast Spot,"الرياض 14257, المملكة العربية السعودية",24.706289,46.841579,cheap,2.0,4,0,7.536018122325698,
مطعم عدن,Restaurant,"الرياض 14257, المملكة العربية السعودية",24.707964,46.84308,moderate,0.0,0,0,7.536018122325698,
الملوحي للأواني المنزلية,Middle Eastern Restaurant,"جوار مقبرة النسيم (مدري وش اسمه), الرياض, المملكة العربية السعودية",24.7083,46.8391,moderate,0.0,0,0,7.536018122325698,
فوال رنيم الطائف,Middle Eastern Restaurant,"السلي (شارع طلحة بن عبيدالله -مقابل اتصالات الشرق), الرياض 14257, المملكة العربية السعودية",24.707546,46.842335,moderate,1.0,0,0,7.536018122325698,
مشويات الفرات,Iraqi Restaurant,"الرياض 14257, المملكة العربية السعودية",24.705043,46.850388,Cheap,0.0,0,0,7.536018122325698,
الروشن,Middle Eastern Restaurant,"الرياض 13742, المملكة العربية السعودية",24.712851,46.533602,moderate,0.0,1,0,7.536018122325698,
شاهي ابو عابد,Café,"الرياض 12575, المملكة العربية السعودية",24.71080008455456,46.57189005308479,cheap,141.0,459,11,8.5,175.0
شاهي و جباتي نبع الوادي,"Café, Other Great Outdoors","الرياض 12575, المملكة العربية السعودية",24.711168,46.570317,cheap,2.0,3,1,7.536018122325698,
شاهي جمر مخمخة,Tea Room,"الدرعية (شاهي مخمخة يوديك المريخ), Ad Dir‘īyah 12594, المملكة العربية السعودية",24.709631,46.573956,moderate,2.0,1,0,7.536018122325698,
Abdulaziz For Tea,Café,"Absulaziz Tea (Wadi Hanifah), الرياض 12594, المملكة العربية السعودية",24.708749,46.574665,cheap,0.0,0,1,7.536018122325698,
شاهي ابو فهد,Café,"وادي حنيفه (وادي حنيفه), الرياض 12575, المملكة العربية السعودية",24.709605,46.573922,cheap,1.0,0,0,7.536018122325698,
جباتي وشاي كوكا,Café,"Wadi Hanifa (Wadi Hanifa Valey), الرياض 12575, المملكة العربية السعودية",24.711122,46.570368,cheap,1.0,0,0,7.536018122325698,
Abdullah Cafe,Café,"الرياض 12575, المملكة العربية السعودية",24.710797104488936,46.57190273054472,cheap,2.0,0,0,7.536018122325698,
شاهي ابو يحيي,Café,"وادي حنيفه, الرياض 12575, المملكة العربية السعودية",24.710744,46.572159,cheap,0.0,0,0,7.536018122325698,
Shayah Kebab @ Food Court Kingdom Tower,Food,"الرياض, المملكة العربية السعودية",24.71237220498317,46.581637844056175,Cheap,0.0,0,0,7.536018122325698,
ذرة Sherx,Snack Place,"الرياض 12574, المملكة العربية السعودية",24.709136,46.588864,cheap,0.0,0,0,7.536018122325698,
The Best Tea Ever,Tea Room,"Riyadh (Irqa), الرياض 12574, المملكة العربية السعودية",24.708523,46.588356,moderate,0.0,0,0,7.536018122325698,
شاهي ابو شاوي,Café,"شاهي ابو شاوي, الرياض 12571, المملكة العربية السعودية",24.709857,46.591604,cheap,0.0,2,0,7.536018122325698,
sherxذرة,Snack Place,"الرياض 12574, المملكة العربية السعودية",24.709111,46.588835,cheap,0.0,0,0,7.536018122325698,
Joy Life Drinks,Juice Bar,"Irqah (Wadi Hanifa), الرياض 12574, المملكة العربية السعودية",24.708967,46.588726,cheap,0.0,0,0,7.536018122325698,
سيارة سريلاك,Snack Place,"وادي حنيفة, الرياض 12585, المملكة العربية السعودية",24.708848,46.588681,cheap,2.0,2,0,7.536018122325698,
Wter Cafe,"Food Truck, Café",المملكة العربية السعودية,24.70801653514596,46.57571220531232,cheap,0.0,2,0,7.536018122325698,
Columbus Tea,Café,"شاهي كولومبوس, الرياض 12574, المملكة العربية السعودية",24.708539,46.588341,cheap,5.0,7,0,7.536018122325698,
ذرة Sherx,Snack Place,"الرياض 12574, المملكة العربية السعودية",24.709145,46.588891,cheap,0.0,0,0,7.536018122325698,
TEA Space,Tea Room,"Hanifa Valley (Irqah), الرياض 12585, المملكة العربية السعودية",24.70946,46.593858,moderate,2.0,7,1,7.536018122325698,
شاهي فيصل,Café,"وادي حنيفه, الرياض, المملكة العربية السعودية",24.709657,46.592952,cheap,1.0,4,0,7.536018122325698,
شاهي وجباتي  الوادي,Tea Room,"حنيفه (الوادي), الرياض, المملكة العربية السعودية",24.709778,46.591955,moderate,2.0,28,1,7.536018122325698,
چاي و كرك,"Street Food Gathering, Café","Hanifah Valley, الرياض 12585, المملكة العربية السعودية",24.70968,46.592102,Cheap,1.0,33,3,7.536018122325698,
شاهي ابو عتب,Café,"الرياض 12571, المملكة العربية السعودية",24.709747,46.592176,cheap,1.0,6,1,7.536018122325698,
شاهي ابوعتب,Café,"وادي حنيفة, الرياض 12585, المملكة العربية السعودية",24.709713,46.592178,cheap,0.0,0,0,7.536018122325698,
Exit Café,Café,"الرياض 12571, المملكة العربية السعودية",24.709707,46.592389,cheap,1.0,0,0,7.536018122325698,
Loosh Tea,Tea Room,"الرياض 12571, المملكة العربية السعودية",24.709762,46.592267,moderate,0.0,3,0,7.536018122325698,
تشوروز واي,"Dessert Shop, Ice Cream Shop","الرياض 12571, المملكة العربية السعودية",24.709715,46.592205,cheap,0.0,10,0,7.536018122325698,
3&B Sweets,Food Truck,"الرياض 12571, المملكة العربية السعودية",24.7091669141844,46.59334058294471,cheap,3.0,34,1,7.536018122325698,
Churros way,Food Truck,"الرياض 12585, المملكة العربية السعودية",24.709673961646335,46.592060020452536,cheap,1.0,3,2,7.536018122325698,
شاهي عزو,Café,"الرياض 12585, المملكة العربية السعودية",24.708672,46.593974,cheap,2.0,0,0,7.536018122325698,
چاي علي,Café,"الرياض 12585, المملكة العربية السعودية",24.70973987416948,46.59221344255906,cheap,9.0,16,1,7.8,9.0
MUSTACHE Tea,Café,"الرياض 12584, المملكة العربية السعودية",24.708548,46.599315,cheap,1.0,7,0,7.536018122325698,
Rip Truck,"Food Truck, Café","الرياض 12583, المملكة العربية السعودية",24.703918707423,46.60352034330111,cheap,0.0,1,0,7.536018122325698,
شاهي ابو شنب ☘️🥂,Bubble Tea Shop,"الرياض 12584, المملكة العربية السعودية",24.708658,46.599529,Cheap,2.0,0,0,7.536018122325698,
Caribu picUp,Café,المملكة العربية السعودية,24.71195902542121,46.60599261584687,cheap,2.0,0,0,7.536018122325698,
Wingzilla,Food Truck,"Prince Turki Bin Abdulaziz Alawal, الرياض 12321, المملكة العربية السعودية",24.825240081773966,46.76944321818493,cheap,280.0,904,32,8.9,333.0
Rotiboy (روتي بوي),Bagel Shop,"Kingdom Centre (Olaya St), الرياض, المملكة العربية السعودية",24.71230521561911,46.61023579249096,cheap,1.0,1,1,7.536018122325698,
Burger & Burger truck (Burger & Burger),Food Truck,"الرياض, المملكة العربية السعودية",24.708672070085782,46.61129546570254,cheap,14.0,10,2,7.7,18.0
gray cafe,Café,"Qassim, المملكة العربية السعودية",24.712906,46.615034,cheap,0.0,0,0,7.536018122325698,
Dr. Cafe college of tourism and antiquities,Coffee Shop,المملكة العربية السعودية,24.7097238165912,46.61628329699048,cheap,2.0,4,0,7.536018122325698,
مطاعم ومطابخ المقصورة الفضية,Middle Eastern Restaurant,"King Abdullah Road, الرياض, المملكة العربية السعودية",24.71312703933025,46.61597242606004,moderate,1.0,3,2,7.536018122325698,
Starbucks (ستاربكس),Coffee Shop,"King Khalid Hospital, الرياض, المملكة العربية السعودية",24.712048005996536,46.623011895373246,cheap,355.0,623,40,9.1,409.0
dr.CAFE COFFEE (د. كيف كافيه),"Coffee Shop, Café, Sandwich Place","King Khaled University Hospital-KSU, الرياض, المملكة العربية السعودية",24.713146780473213,46.62135316785414,cheap,149.0,228,257,7.4,261.0
Dunkin Donuts (دانكن دونتس),Donut Shop,"الرياض, المملكة العربية السعودية",24.711603548132963,46.62220814013921,cheap,47.0,87,5,8.0,59.0
Torta & More,Bakery,"King Khalid University Hospital (East Building), الرياض 12372, المملكة العربية السعودية",24.71316285749212,46.62249936631109,cheap,2.0,7,0,7.536018122325698,
Java Cafe,"Coffee Shop, Café","KKUH Plaza, الرياض 12372, المملكة العربية السعودية",24.712884,46.622517,cheap,3.0,9,1,6.8,3.0
dr.CAFE COFFEE | د. كيف,"Coffee Shop, Café, Sandwich Place","King Khalid Hospital / Girls (King Abdullah Rd.), الرياض 11566, المملكة العربية السعودية",24.712052,46.622114,cheap,7.0,2,0,6.8,10.0
java time || جافا تايم,Coffee Shop,"KKUH-King Saud University, الرياض 12372, المملكة العربية السعودية",24.710926,46.622576,cheap,1.0,4,0,8.0,1.0
